id,name,district_id,active
4163,"Xã Phổ Phong",285,1
4164,"Xã Đức Minh",279,1
4165,"Xã Trà Khê",322,1
4166,"Xã Tịnh Khê",292,1
4167,"Xã Sơn Tinh",302,1
4168,"Xã Phổ Nhơn",285,1
4169,"Xã Trà Xinh",322,1
4170,"Xã Đức Hiệp",279,1
4171,"Phước Mỹ",345,1
4172,"Xã Tịnh Hoà",292,1
4173,"Xã Sơn Lập",302,1
4174,"Xã Trà Thọ",322,1
4175,"Thị trấn Đức phổ",285,1
4176,"Xã Đức Phú",279,1
4177,"Phước Năng",345,1
4178,"Xã Sơn Dung",302,1
4179,"Xã Tịnh Kỳ",292,1
4180,"Xã Trà Phong",322,1
4181,"Xã Phổ Châu",285,1
4182,"Phước Thành",345,1
4183,"Xã Tịnh Ấn Đông",292,1
4184,"Xã Sơn Mùa",302,1
4185,"Xã An Vĩnh",297,1
4186,"Xã Trà Lãnh",322,1
4187,"Phước Xuân",345,1
4188,"Xã Sơn Bua",302,1
4189,"Xã Nghĩa Hà",292,1
4190,"Xã An Hải",297,1
4191,"Thị trấn Trà Xuân",315,1
4192,"Xã Trà Nham",322,1
4193,"Thị trấn Di Lăng",310,1
4194,"Xã Nghĩa Phú",292,1
4195,"Xã Trà Phú",315,1
4196,"Xã An Bình",297,1
4197,"Xã Sơn Màu",302,1
4198,"Xã Sơn Thượng",310,1
4199,"Xã Trà Trung",322,1
4200,"Xã Trà Bình",315,1
4201,"Xã Sơn Long",302,1
4202,"Xã Nghĩa An",292,1
4203,"Xã Sơn Bao",310,1
4204,"Phường Cao Xanh",269,1
4205,"Xã Long Sơn",326,1
4206,"Xã Trà Sơn",315,1
4207,"Xã Sơn Liên",302,1
4208,"Thị trấn Ba Tơ",331,1
4209,"Phường Cao Thắng",269,1
4210,"Xã Sơn Trung",310,1
4211,"Xã Long Mai",326,1
4212,"Xã Trà Thuỷ",315,1
4213,"Xã Ba Động",331,1
4214,"Xã Long Hiệp",326,1
4215,"Xã Sơn Hạ",310,1
4216,"Phường Yết Kiêu",269,1
4217,"PhườngHải Yên",280,1
4218,"Xã Trà Giang",315,1
4219,"Xã Ba Dinh",331,1
4220,"Xã Thanh An",326,1
4221,"PhườngBình Ngọc",280,1
4222,"Phường Trần Hưng Đạo",269,1
4223,"Xã Sơn Thành",310,1
4224,"Xã Ba Điền",331,1
4225,"Xã Trà Tân",315,1
4226,"Xã Sơn Nham",310,1
4227,"PhườngHải Hòa",280,1
4228,"Phường Bạch Đằng",269,1
4229,"Xã Long Môn",326,1
4230,"Xã Ba Thành",331,1
4231,"Xã Trà Bùi",315,1
4232,"Phường Hà Khánh",269,1
4233,"Xã Sơn Cao",310,1
4234,"PhườngHòa Lạc",280,1
4235,"Xã Trà Hiệp",315,1
4236,"Xã Ba Vinh",331,1
4237,"PhườngCẩm Thịnh",274,1
4238,"PhườngKa Long",280,1
4239,"Xã Sơn Linh",310,1
4240,"Phường Hà Lầm",269,1
4241,"PhườngMông Dương",274,1
4242,"Xã Ba Trang ",331,1
4243,"Xã Trà Lâm",315,1
4244,"Xã Sơn Giang",310,1
4245,"PhườngNinh Dương",280,1
4246,"Phường Hà Trung",269,1
4247,"Xã Ba Lế",331,1
4248,"PhườngCửa Ông",274,1
4249,"Xã Sơn Hải",310,1
4250,"Phường Hà Phong",269,1
4251,"PhườngTrà Cổ",280,1
4252,"Thị trấn Củng Sơn",252,1
4253,"Phường Quang Hanh",274,1
4254,"Xã Ba Bích",331,1
4255,"Xã Sơn Thuỷ",310,1
4256,"Phường Hà Tu",269,1
4257,"PhườngTrần Phú",280,1
4258,"Cà Lúi",252,1
4259,"Xã Ba Vì",331,1
4260,"Phường Cẩm Thạch",274,1
4261,"Phường Hồng Hải",269,1
4262,"Xã Bắc Sơn",280,1
4263,"Xã Sơn Kỳ",310,1
4264,"PhườngCẩm Thủy",274,1
4265,"Xã Ba Tiêu",331,1
4266,"Eachà Rang",252,1
4267,"Xã Hải Đông",280,1
4268,"Phường Hồng Hà",269,1
4269,"Krông Pa",252,1
4270,"Xã Ba Xa",331,1
4271,"Xã Sơn Ba",310,1
4272,"Phường Cẩm Trung",274,1
4273,"Xã Hải Sơn",280,1
4274,"Phường Hồng Gai",269,1
4275,"Phước Tân ",252,1
4276,"Xã Ba Ngạc",331,1
4277,"Phường Cẩm Thành",274,1
4278,"PhườngPhương Nam",284,1
4279,"Phường Bãi Cháy",269,1
4280,"Xã Hải Tiến",280,1
4281,"PhườngPhương Đông",284,1
4282,"PhườngCẩm Tây",274,1
4283,"Xã Ba Tô",331,1
4284,"Sơn Định",252,1
4285,"Xã Hải Xuân",280,1
4286,"Phường Hà Khẩu",269,1
4287,"PhườngCẩm Bình",274,1
4288,"Xã Ba Chùa",331,1
4289,"Sơn Hà",252,1
4290,"PhườngYên Thanh",284,1
4291,"Phường Giếng Đáy",269,1
4292,"Xã Quãng Nghĩa",280,1
4293,"PhườngCẩm Đông",274,1
4294,"PhườngNam Khê",284,1
4295,"Sơn Hội",252,1
4296,"Xã Ba Cung",331,1
4297,"Phường Hùng Thắng",269,1
4298,"Xã Vạn Ninh",280,1
4299,"Sơn Long",252,1
4300,"PhườngCẩm Sơn",274,1
4301,"PhườngQuang Trung",284,1
4302,"Xã Ba Nam",331,1
4303,"Tuần Châu",269,1
4304,"Xã Vĩnh Thực",280,1
4305,"Sơn Nguyên",252,1
4306,"Xã Ba Liên ",331,1
4307,"PhườngTrưng Vương",284,1
4308,"PhườngCẩm Phú",274,1
4309,"Phường Việt Hưng",269,1
4310,"Xã Vĩnh Trung",280,1
4311,"Xã Cẩm Hải",274,1
4312,"PhườngThanh Sơn",284,1
4313,"Sơn Phước",252,1
4314,"Xã Ba Khâm",331,1
4315,"Phường Đại Yên",269,1
4316," Sơn Xuân",252,1
4317,"Xã Cộng Hòa",274,1
4318,"Xã Ba Giang",331,1
4319,"PhườngBắc Sơn",284,1
4320,"Phường Cộng Hòa",296,1
4321,"Thị trấn Ba Chẽ",304,1
4322,"PhườngVàng Danh",284,1
4323,"Phường Đông Mai",296,1
4324,"Xã Dương Huy",274,1
4325," Suối Bạc",252,1
4326,"Thị trấn Bình Liêu",309,1
4327,"Đạp Thanh",304,1
4328,"Suối Trai",252,1
4329,"Đồng Tâm",309,1
4330,"Phường Hà An",296,1
4331,"Xã Thượng Yên Công",284,1
4332,"Đồn Lạc",304,1
4333,"Thị trấn Cô Tô",316,1
4334,"Phường Minh Thành",296,1
4335,"Đồng Văn",309,1
4336,"Xã Điền Công",284,1
4337,"PhườngĐông Triều",290,1
4338,"Đồng Tiến",316,1
4339,"Lương Mông",304,1
4340,"PhườngNam Hòa",296,1
4341,"Hoành Mô",309,1
4342,"PhườngMạo Khê",290,1
4343,"Minh Cầm",304,1
4344,"Thanh Lân",316,1
4345,"Thị trấn Đầm Hà",321,1
4346,"Húc Động",309,1
4347,"PhườngPhong Cốc",296,1
4348,"PhườngXuân Sơn",290,1
4349,"Đại Bình",321,1
4350,"Nam Sơn",304,1
4351,"PhườngPhong Hải",296,1
4352,"PhườngHưng Đạo",290,1
4353,"Thị trấn Quảng Hà",325,1
4354,"Lục Hồn",309,1
4355,"Đầm Hà",321,1
4356,"Thanh Lâm",304,1
4357,"PhườngKim Sơn",290,1
4358,"PhườngQuảng Yên",296,1
4359,"Quảng Minh",325,1
4360,"Tình Húc",309,1
4361,"Dực Yên",321,1
4362,"Thanh Sơn",304,1
4363,"Vô Ngại",309,1
4364,"PhườngTân An",296,1
4365,"Quảng Thành",325,1
4366,"PhườngĐức Chính",290,1
4367,"Quảng An",321,1
4368,"Quảng Thắng",325,1
4369,"Xã Thủy An",290,1
4370,"PhườngYên Giang",296,1
4371,"Thị trấn Trới",332,1
4372,"Quảng Lâm",321,1
4373,"Thị trấn Tiên Yên",338,1
4374,"Phú Hải",325,1
4375,"PhườngYên Hải",296,1
4376,"Bằng Cả",332,1
4377,"Xã Nguyễn Huệ",290,1
4378,"Quảng Lợi",321,1
4379,"Đại Thành",338,1
4380,"X Cẩm La",296,1
4381,"Quảng Chính",325,1
4382,"Xã Hồng Phong",290,1
4383,"Dân Chủ",332,1
4384,"Đại Dực",338,1
4385,"Quảng Tân",321,1
4386,"Quảng Trung",325,1
4387,"Đồng Lâm",332,1
4388,"X Hoàng Tân",296,1
4389,"Xã Tràng An",290,1
4390,"Tân Bình",321,1
4391,"Điền Xá",338,1
4392,"X Hiệp Hòa",296,1
4393,"Quảng Điền",325,1
4394,"Đồng Sơn",332,1
4395,"Xã Việt Dân",290,1
4396,"Đông Hải",338,1
4397,"Tân Lập",321,1
4398,"Quảng Phong",325,1
4399,"XãTân Việt",290,1
4400,"Hòa Bình",332,1
4401,"X Liên Hòa",296,1
4402,"Đông Ngũ",338,1
4403,"Quảng Long",325,1
4404,"Kỳ Thượng",332,1
4405,"X Liên Vị",296,1
4406,"Xã Bình Dương",290,1
4407,"Thị trấn Cái Rồng",343,1
4408,"Quảng Sơn",325,1
4409,"Đồng Rui",338,1
4410,"Lê Lợi",332,1
4411,"Xã Yên Thọ",290,1
4412,"Bản Sen",343,1
4413,"X Sông Khoai",296,1
4414,"Đường Hoa",325,1
4415,"Hà Lâu",338,1
4416,"Bình Dân",343,1
4417,"Quảng La",332,1
4418,"X Tiền An",296,1
4419,"Xã Yên Đức",290,1
4420,"Hải Lạng",338,1
4421,"Tiến Tới",325,1
4422,"Sơn Dương",332,1
4423,"XãHoàng Quế",290,1
4424,"Đài Xuyên",343,1
4425,"X Tiền Phong",296,1
4426,"Quảng Thịnh",325,1
4427,"Phong Dụ",338,1
4428,"Đoàn Kết",343,1
4429,"Tân Dân",332,1
4430,"Xã Tràng Lương",290,1
4431,"Cam Chính",298,1
4432,"Tiên Lãng",338,1
4433,"Xã Đảo Cái Chiên",325,1
4434,"Đông Xá",343,1
4435,"Cam An",298,1
4436,"Thống Nhất",332,1
4437,"XãBình Khê",290,1
4438,"Quảng Đức",325,1
4439,"Yên Than",338,1
4440,"Cam Hiếu",298,1
4441,"Xã Hồng Thái Đông",290,1
4442,"Hạ Long",343,1
4443,"Vũ Oai",332,1
4444,"Minh Châu",343,1
4445,"Xã Hồng Thái Tây",290,1
4446,"Gio An",314,1
4447,"Cam Nghĩa",298,1
4448,"Ngọc Vừng",343,1
4449,"A Dơi",327,1
4450,"Hải An",320,1
4451,"Cam Thanh",298,1
4452,"Gio Bình",314,1
4453,"Xã An Sinh",290,1
4454,"Quan Lạn",343,1
4455,"Hải Ba",320,1
4456,"A Túc",327,1
4457,"Cam Thành",298,1
4458,"Gio Châu",314,1
4459,"Triệu An",333,1
4460,"Hải Chánh",320,1
4461,"Thắng Lợi",343,1
4462,"A Xing",327,1
4463,"Cam Thủy",298,1
4464,"Triệu Ái",333,1
4465,"Gio Hải",314,1
4466,"Vạn Yên",343,1
4467,"Ba Tầng",327,1
4468,"Hải Dương",320,1
4469,"Gio Hòa",314,1
4470,"Triệu Hòa",333,1
4471,"Cam Tuyền",298,1
4472,Húc,327,1
4473,"Hải Hòa",320,1
4474,"Triệu Giang",333,1
4475,"Gio Mai",314,1
4476,"Thị trấn Cam Lộ",298,1
4477,"A Bung",308,1
4478,"Hướng Lập",327,1
4479,"Hải Khê",320,1
4480,"Triệu Long",333,1
4481,"A Ngo",308,1
4482,"Gio Mỹ",314,1
4483,"Hải Lâm",320,1
4484,"Hướng Linh",327,1
4485,"Vĩnh Chấp",337,1
4486," Triệu Phước",333,1
4487,"A Vao",308,1
4488,"Gio Phong",314,1
4489,"Vĩnh Giang",337,1
4490,"Hướng Lộc",327,1
4491,"Hải Phú",320,1
4492,"Ba Lòng",308,1
4493,"Triệu Lăng",333,1
4494,"Gio Quang",314,1
4495,"Hướng Phùng",327,1
4496,"Hải Quế",320,1
4497,"Vĩnh Hòa",337,1
4498,"Gio Sơn",314,1
4499,"Ba Nang",308,1
4500,"Triệu Sơn",333,1
4501,"Hải Quy",320,1
4502,"Hướng Sơn",327,1
4503,"Vĩnh Hiền",337,1
4504,"Gio Thành",314,1
4505,"Đa Krông",308,1
4506,"Triệu Tài",333,1
4507,"Hải Sơn",320,1
4508,"Hướng Tân",327,1
4509,"Vĩnh Hà",337,1
4510,"Hải Phúc",308,1
4511,"Triệu Thành",333,1
4512,"Gio Việt",314,1
4513,"Hải Tân",320,1
4514,"Hướng Việt",327,1
4515,"Vĩnh Khê",337,1
4516,"Triệu Thuận",333,1
4517,"Húc Nghì",308,1
4518,"Hải Thái",314,1
4519,"Hải Thành",320,1
4520,"Tân Hợp",327,1
4521,"Vĩnh Kim",337,1
4522,"Triệu Thượng",333,1
4523,"Linh Hải",314,1
4524,"Hướng Hiệp",308,1
4525,"Tân Lập",327,1
4526,"Hải Thiện",320,1
4527,"Vĩnh Long",337,1
4528,"Mò Ó",308,1
4529,"Triệu Trung",333,1
4530,"Linh Thượng",314,1
4531,"Tân Liên",327,1
4532,"Vĩnh Lâm",337,1
4533,"Hải Thọ",320,1
4534,"Trung Giang",314,1
4535,"Tà Long",308,1
4536,"Triệu Trạch",333,1
4537,"Vĩnh Nam",337,1
4538,"Tân Long",327,1
4539,"Hải Thượng",320,1
4540,"Trung Hải",314,1
4541,"Tà Rụt",308,1
4542,"Triệu Vân",333,1
4543,"Tân Thành",327,1
4544,"Hải Trường",320,1
4545,"Vĩnh Sơn",337,1
4546,"Triệu Nguyên",308,1
4547,"Trung Sơn",314,1
4548,"Triệu Đại",333,1
4549,Thanh,327,1
4550,"Hải Vĩnh",320,1
4551,"Vĩnh Thành",337,1
4552,"Triệu Đông",333,1
4553,"Thị trấn Krông Klang",308,1
4554,"Thị trấn Cửa Việt",314,1
4555,Thuận,327,1
4556,"Hải Xuân",320,1
4557,"Vĩnh Thái",337,1
4558,"Triệu Độ",333,1
4559,"Thị trấn Gio Linh",314,1
4560," Vĩnh Thạch",337,1
4561,"Thị trấn Hải Lăng",320,1
4562,Xi,327,1
4563,"Thị trấn Châu Thành",299,1
4564,"Vĩnh Trường",314,1
4565,"Thị trấn Ái Tử",333,1
4566,"An Hiệp",299,1
4567,"Thị trấn Khe Sanh",327,1
4568,"Vĩnh Thủy",337,1
4569,"Phường 1",289,1
4570," An Ninh",299,1
4571," Vĩnh Trung",337,1
4572,"Thị trấn Lao Bảo",327,1
4573,"Phường 1",293,1
4574,"Thị trấn Cù Lao Dung",306,1
4575,"Phường 2",289,1
4576,"An Thạnh 1",306,1
4577,"Phường 2",293,1
4578,"Hồ Đắc Kiện",299,1
4579,"Vĩnh Tân",337,1
4580,"Thị trấn Long Phú",312,1
4581,"Phường Khóa Hòa",289,1
4582,"An Thạnh 2",306,1
4583,"Vĩnh Tú",337,1
4584,"Thị trấn Đại Ngãi",312,1
4585,"Phú Tâm",299,1
4586,"Phường 3",293,1
4587,"An Thạnh 3",306,1
4588,"Phường Vĩnh Phước",289,1
4589,"Châu Khánh",312,1
4590,"Vĩnh Ô",337,1
4591,"Long Bình",293,1
4592,"Phú Tân",299,1
4593,"Hòa Đông",289,1
4594,"An Thạnh Đông",306,1
4595,"Mỹ Bình",293,1
4596,"Thiện Mỹ",299,1
4597,"Thị trấn Cửa Tùng",337,1
4598,"Hậu Thạnh",312,1
4599,"Thuận Hòa",299,1
4600,"An Thạnh Nam",306,1
4601,"Mỹ Quới",293,1
4602,"Lạc Hòa",289,1
4603,"Long Đức",312,1
4604,"Lai Hòa",289,1
4605,"Tân Long",293,1
4606,"An Thạnh Tây",306,1
4607,"Thị trấn Bến Quan",337,1
4608,"Long Phú",312,1
4609,"Thị trấn Huỳnh Hữu Nghĩa",324,1
4610,"Đại Ân 1",306,1
4611,"Vĩnh Hải",289,1
4612,"Vĩnh Quới",293,1
4613,"Phú Hữu",312,1
4614,"Thị trấn Hồ Xá",337,1
4615,"Hưng Phú",324,1
4616,"Vĩnh Hiệp",289,1
4617,"Song Phụng",312,1
4618,"Long Hưng",324,1
4619,"Thị trấn Kế Sách",317,1
4620,"Thị trấn Mỹ Xuyên",329,1
4621,"Vĩnh Tân",289,1
4622,"Thị trấn Trần Đề",341,1
4623,"Mỹ Hương",324,1
4624,"Tân Hưng",312,1
4625,"Thị trấn An Lạc Thôn",317,1
4626,"Đại Tâm",329,1
4627,"Thị trấn Lịch Hội Thượng",341,1
4628,"Tân Thạnh",312,1
4629,"Mỹ Phước",324,1
4630,"An Lạc Tây",317,1
4631,"Gia Hòa 1",329,1
4632,"Thị trấn Phú Lộc",334,1
4633,"Đại Ân 2",341,1
4634,"An Mỹ",317,1
4635,"Trường Khánh",312,1
4636,"Gia Hòa 2",329,1
4637,"Mỹ Thuận",324,1
4638,"Thị trấn Hưng Lợi",334,1
4639,"Lịch Hội Thượng",341,1
4640,"Mỹ Tú",324,1
4641,"Hòa Tú 1",329,1
4642,"Ba Trinh",317,1
4643,"Châu Hưng",334,1
4644,"Liêu Tú",341,1
4645,"Phường An Cựu",330,1
4646,"Phú Mỹ",324,1
4647,"Hòa Tú 2",329,1
4648,"Lâm Kiết",334,1
4649,"Đại Hải",317,1
4650,"Phường An Đông",330,1
4651,"Tài Văn",341,1
4652,"Kế An",317,1
4653,"Thuận Hưng",324,1
4654,"Ngọc Đông",329,1
4655,"Lâm Tân",334,1
4656,"Phường An Hòa",330,1
4657,"Thạnh Thới An",341,1
4658,"Ngọc Tố",329,1
4659,"Thạnh Tân",334,1
4660,"Kế Thành",317,1
4661,"Phường An Tây",330,1
4662,"Thạnh Thới Thuận",341,1
4663,"Phường Phú Bài",336,1
4664,"Tham Đôn",329,1
4665,"Nhơn Mỹ",317,1
4666,"Thạnh Trị",334,1
4667,"Phường Thuỷ Châu",336,1
4668,"Phường Hương Long",330,1
4669,"Trung Bình",341,1
4670,"Thạnh Phú",329,1
4671,"Tuân Tức",334,1
4672,"Phong Nẫm",317,1
4673,"Phường Hương Sơ",330,1
4674,"Phường Thuỷ Dương",336,1
4675,"Viên An",341,1
4676,"Vĩnh Lợi",334,1
4677,"Thới An Hội",317,1
4678,"Thạnh Quới",329,1
4679,"Viên Bình",341,1
4680,"Phường Kim Long",330,1
4681,"Phường Thuỷ Lương",336,1
4682,"Trinh Phú",317,1
4683,"Vĩnh Thành",334,1
4684,"Phường Thuỷ Phương",336,1
4685,"Phường Phú Bình",330,1
4686,"Quảng Vinh",340,1
4687,"Phường 1",347,1
4688,"Xuân Hòa",317,1
4689,"Thị trấn Sịa",340,1
4690,"Phường 2",347,1
4691," Dương Hoà",336,1
4692,"Phường Phú Cát",330,1
4693," Phú An",346,1
4694," Phú Diên",346,1
4695,"Phường Phú Hậu",330,1
4696," Phú Sơn",336,1
4697,"Phường 3",347,1
4698," Quảng An",340,1
4699,"Thị trấn Khe Tre",357,1
4700,"Phú Dương",346,1
4701,"Thuỷ Bằng",336,1
4702,"Phường Phú Hiệp",330,1
4703," Quảng Công",340,1
4704,"Phường 4",347,1
4705," Hương Giang",357,1
4706," Phú Hải",346,1
4707,"Thuỷ Phù",336,1
4708,"Hương Hòa",357,1
4709,"Phường Phú Hòa",330,1
4710," Quảng Lợi",340,1
4711,"Phường 5",347,1
4712,"Phú Hồ",346,1
4713," Quảng Ngạn",340,1
4714,"Phường 6",347,1
4715," Hương Hữu",357,1
4716,"Phường Phú Hội",330,1
4717,"Thuỷ Tân",336,1
4718,"Phú Lương",346,1
4719,"Hương Lộc",357,1
4720," Thuỷ Thanh",336,1
4721,"Phường 7",347,1
4722,"Phường Phú Nhuận",330,1
4723,"Quảng Phú",340,1
4724,"Phú Mậu",346,1
4725,"Phường Phú Thuận",330,1
4726,"Phường 8",347,1
4727," Thuỷ Vân",336,1
4728," Quảng Phước",340,1
4729," Hương Phú",357,1
4730,"Phú Mỹ",346,1
4731,"Phường Phước Vinh",330,1
4732," Quảng Thái",340,1
4733,"Phường 9",347,1
4734," Hương Sơn",357,1
4735,"Thị trấn A Lưới",364,1
4736," Phú Thanh",346,1
4737," A Đớt",364,1
4738," Thượng Lộ",357,1
4739,"Quảng Thành",340,1
4740,"Phường 10",347,1
4741,"Phường Phường Đúc",330,1
4742,"Phú Thuận",346,1
4743,"Phường Tây Lộc",330,1
4744,"A Ngo",364,1
4745,"Quảng Thọ",340,1
4746," Thượng Long",357,1
4747,"Thị trấn Lăng Cô",351,1
4748,"Phú Thượng",346,1
4749,"Phường Thuận Hòa",330,1
4750,"A Roàng",364,1
4751,"Thị trấn Phú Lộc",351,1
4752,"Thượng Nhật",357,1
4753,"Phú Xuân",346,1
4754,"Phường Thuận Lộc",330,1
4755,"Thị trấn Phong Điền",368,1
4756," Bắc Sơn",364,1
4757," Lộc An",351,1
4758,"Thượng Quảng",357,1
4759,"Vinh An",346,1
4760," Điền Hải",368,1
4761,"Phường Thuận Thành",330,1
4762," Lộc Bình",351,1
4763," Đông Sơn",364,1
4764,"Vinh Hà",346,1
4765," Điền Hòa",368,1
4766,"Phường Thủy Biều",330,1
4767,"Phường Hương An",376,1
4768," Hồng Bắc",364,1
4769," Lộc Bổn",351,1
4770,"Phường Thủy Xuân",330,1
4771,"Phường Hương Chữ",376,1
4772," Điền Hương",368,1
4773," Vinh Phú",346,1
4774,"Lộc Điền",351,1
4775," Hồng Hạ",364,1
4776," Điền Lộc",368,1
4777,"Phường Trường An",330,1
4778,"Vinh Thái",346,1
4779,"Phường Hương Hồ",376,1
4780," Lộc Hòa",351,1
4781," Hồng Kim",364,1
4782,"Điền Môn",368,1
4783,"Phường Hương Văn",376,1
4784,"Vinh Thanh",346,1
4785,"Phường Vĩnh Ninh",330,1
4786," Hồng Quảng",364,1
4787," Lộc Sơn",351,1
4788,"Phường Hương Vân",376,1
4789," Phong An",368,1
4790,"Vinh Xuân",346,1
4791,"Phường Vỹ Dạ",330,1
4792,"Hồng Thái",364,1
4793," Lộc Thủy",351,1
4794," Phong Bình",368,1
4795,"Phường Hương Xuân",376,1
4796,"Thị trấn Phú Đa",346,1
4797,"Phường Xuân Phú",330,1
4798,"Lộc Tiến",351,1
4799,"Hồng Thượng",364,1
4800,"Phường Tứ Hạ",376,1
4801,"Thị trấn Thuận An",346,1
4802," Phong Chương",368,1
4803,"Bình Điền",376,1
4804,"Hồng Thủy",364,1
4805,"Phường 1",348,1
4806," Lộc Trì",351,1
4807," Phong Hải",368,1
4808,"Phường 1",350,1
4809,"Phường 2",348,1
4810,"Lộc Vĩnh",351,1
4811,"Bình Thành",376,1
4812," Hồng Trung",364,1
4813,"Phường 2",350,1
4814," Phong Hiền",368,1
4815,"Phường 3",348,1
4816," Hồng Vân",364,1
4817,"Hải Dương",376,1
4818," Vinh Giang",351,1
4819," Phong Hòa",368,1
4820,"Phường 3",350,1
4821,"Hồng Tiến",376,1
4822," Hương Lâm",364,1
4823,"Vinh Hải",351,1
4824,"Phường 10",348,1
4825,"Phường 4",350,1
4826," Phong Mỹ",368,1
4827," Hương Nguyên",364,1
4828,"Hương Bình",376,1
4829,"Phường 4",348,1
4830,"Vinh Hiền",351,1
4831," Phong Sơn",368,1
4832,"Phường 5",350,1
4833,"Vinh Hưng",351,1
4834,"Hương Phong",376,1
4835,"Phường 5",348,1
4836," Hương Phong",364,1
4837,"Phong Thu",368,1
4838,"Phường Nhị Mỹ",350,1
4839,"Vinh Mỹ",351,1
4840," Nhâm",364,1
4841,"Phường 6",348,1
4842,"Hương Thọ",376,1
4843,"Long Khánh",350,1
4844," Phong Xuân",368,1
4845," Xuân Lộc",351,1
4846,"Hương Toàn",376,1
4847," Phú Vinh",364,1
4848,"Phường 7",348,1
4849,"Mỹ Hạnh Đông",350,1
4850,"Hương Vinh",376,1
4851,"Phường 8",348,1
4852," Sơn Thủy",364,1
4853,"Phường 1",356,1
4854,"Mỹ Hạnh Trung",350,1
4855,"Thị trấn Cái Bè",363,1
4856,"Phường 2",356,1
4857,"Phường 9",348,1
4858,"An Cư",363,1
4859,"Mỹ Phước Tây",350,1
4860,"Thị trấn Tân Hiệp",374,1
4861,"Bình Phú",370,1
4862,"Phường Bình Tạo",348,1
4863,"Phường 3",356,1
4864,"Nhị Quý",350,1
4865,"Bàn Long",374,1
4866,"An Hữu",363,1
4867,"Cẩm Sơn",370,1
4868,"Phường Tân Long",348,1
4869,"Phường 5",356,1
4870,"Phú Quý",350,1
4871,"An Thái Đông",363,1
4872,"Hiệp Đức",370,1
4873,"Bình Đức",374,1
4874,"Phường 4",356,1
4875,"Phường Thạnh Mỹ",348,1
4876,"Bình Trưng",374,1
4877,"An Thái Trung",363,1
4878,"Hội Xuân",370,1
4879,"Tân Bình",350,1
4880,"Đạo Thành",348,1
4881,"Long Chánh",356,1
4882,"Tân Hội",350,1
4883,"Đông Hòa Hiệp",363,1
4884,"Long Tiên",370,1
4885,"Điềm Hy",374,1
4886,"Mỹ Phong",348,1
4887,"Long Hòa",356,1
4888,"Hậu Mỹ Bắc A",363,1
4889,"Đông Hòa",374,1
4890,"Tân Phú",350,1
4891,"Long Trung",370,1
4892,"Long Hưng",356,1
4893,"Tân Mỹ Chánh",348,1
4894,"Mỹ Long",370,1
4895,"Thanh Hòa",350,1
4896,"Hậu Mỹ Bắc B",363,1
4897,"Dưỡng Điềm",374,1
4898,"Long Thuận",356,1
4899,"Thới Sơn",348,1
4900,"Mỹ Thành Bắc",370,1
4901,"Kim Sơn",374,1
4902,"Hậu Mỹ Phú",363,1
4903,"Trung An",348,1
4904,"Bình Đông",356,1
4905,"An Thạnh Thủy",381,1
4906,"Mỹ Thành Nam",370,1
4907,"Nhị Bình",374,1
4908,"Hậu Mỹ Trinh",363,1
4909,"Bình Xuân",356,1
4910,"Bình Ninh",381,1
4911,"Phước Thạnh",348,1
4912,"Hữu Đạo",374,1
4913,"Ngũ Hiệp",370,1
4914,"Hậu Thành",363,1
4915,"Bình Phan",381,1
4916,"Tân Trung",356,1
4917,"Quơn Long",348,1
4918,"Hòa Khánh",363,1
4919,"Phú An",370,1
4920,"Long An",374,1
4921,"Bình Phục Nhứt",381,1
4922,"Bình Nghị",348,1
4923,"Hòa Hưng",363,1
4924,"Long Định",374,1
4925,"Phú Cường",370,1
4926,"Thị trấn Tân Hòa",387,1
4927,"Đăng Hưng Phước",381,1
4928,"Đồng Thạnh",348,1
4929,"Mỹ Đức Đông",363,1
4930,"Thị trấn Vàm Láng",387,1
4931,"Phú Nhuận",370,1
4932,"Long Hưng",374,1
4933,"Hòa Định",381,1
4934,"Song Thuận",374,1
4935,"Tam Bình",370,1
4936,"Mỹ Đức Tây",363,1
4937,"Bình Ân",387,1
4938,"Hòa Tịnh",381,1
4939,"Thị trấn Vĩnh Bình",392,1
4940,"Bình Nghị",387,1
4941,"Tân Phong",370,1
4942,"Mỹ Hội",363,1
4943,"Phú Phong",374,1
4944,"Long Bình Điền",381,1
4945,"Bình Nhì",392,1
4946,"Thạnh Lộc",370,1
4947,"Mỹ Lợi A",363,1
4948,"Tam Hiệp",374,1
4949,"Gia Thuận",387,1
4950,"Lương Hòa Lạc",381,1
4951,"Bình Phú",392,1
4952,"Mỹ Lợi B",363,1
4953,"Tân Hội Đông",374,1
4954,"Kiểng Phước",387,1
4955,"Bình Tân",392,1
4956,"Mỹ Tịnh An",381,1
4957,"Thị trấn Tân Phú Đông",398,1
4958,"Phước Trung ",387,1
4959,"Tân Hương",374,1
4960,"Mỹ Lương",363,1
4961,"Đồng Sơn",392,1
4962,"Phú Đông",398,1
4963,"Phú Kiết",381,1
4964,"Tân Điền ",387,1
4965,"Tân Lý Đông",374,1
4966,"Mỹ Tân",363,1
4967,"Phú Tân",398,1
4968,"Đồng Thạnh",392,1
4969,"Quơn Long",381,1
4970,"Tân Đông",387,1
4971,"Tân Lý Tây",374,1
4972,"Mỹ Trung",363,1
4973,"Song Bình",381,1
4974,"Long Bình",392,1
4975,"Tân Thới",398,1
4976,"Tân Hưng",363,1
